Author,CaptureSoftware,CroppedAreaImageHeightPixels,CroppedAreaImageWidthPixels,CroppedAreaLeftPixels,CroppedAreaTopPixels,ExposureLockUsed,FileName,FirstPhotoDate,FrameId,FullPanoHeightPixels,FullPanoWidthPixels,GPSAltitude,GPSAzimuth,GPSLatitude,GPSLongitude,GPSSpeed,GPSSpeedRef,ImageHeight,ImageWidth,InitialCameraDolly,InitialHorizontalFOVDegrees,InitialViewHeadingDegrees,InitialViewPitchDegrees,InitialViewRollDegrees,PoseHeadingDegrees,PosePitchDegrees,PoseRollDegrees,ProjectionType,Repository,SourcePhotosCount,StitchingSoftware,SurveyDescription,SurveyName,SurveyType,UsePanoramaViewer,XMP:ImageType
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013622_20170903170711.JPG,2017:09:03,196,2688,5376,0,225,42.7918805555556,13.0933083333333,0,0,2688,5376,0,0,0,0,0,225.0,12.4,7.7,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013623_20170903170732.JPG,2017:09:03,197,2688,5376,0,225,42.7919,13.0932305555556,0,0,2688,5376,0,0,0,0,0,225.0,4.7,1.9,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013626_20170903172801.JPG,2017:09:03,199,2688,5376,0,315,42.7920777777778,13.0930444444444,0,0,2688,5376,0,0,0,0,0,315.0,-3.4,3.8,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013629_20170903173644.JPG,2017:09:03,200,2688,5376,0,202.5,42.7916694444444,13.0931222222222,0,0,2688,5376,0,0,0,0,0,202.5,1.7,1.5,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013630_20170903173705.JPG,2017:09:03,201,2688,5376,0,315,42.7918638888889,13.0934611111111,0,0,2688,5376,0,0,0,0,0,315.0,-0.2,4.7,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013632_20170903180339.JPG,2017:09:03,202,2688,5376,0,90,42.7940611111111,13.0924138888889,0,0,2688,5376,0,0,0,0,0,90.0,-2.3,7.7,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013633_20170903180408.JPG,2017:09:03,203,2688,5376,0,90,42.7907666666667,13.0933861111111,0,0,2688,5376,0,0,0,0,0,90.0,-2.3,-0.8,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013634_20170903180438.JPG,2017:09:03,204,2688,5376,0,67.5,42.7905388888889,13.0932166666667,0,0,2688,5376,0,0,0,0,0,67.5,4.2,7.7,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013637_20170903183655.JPG,2017:09:03,205,2688,5376,0,112.5,42.7940611111111,13.0924138888889,0,0,2688,5376,0,0,0,0,0,112.5,12.9,-6.7,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013638_20170903183716.JPG,2017:09:03,206,2688,5376,0,90,42.7913305555556,13.0939388888889,0,0,2688,5376,0,0,0,0,0,90.0,10.3,-3.8,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013639_20170903183739.JPG,2017:09:03,207,2688,5376,0,112.5,42.7912416666667,13.0938222222222,0,0,2688,5376,0,0,0,0,0,112.5,4.2,-0.2,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013642_20170903183944.JPG,2017:09:03,208,2688,5376,0,0,42.791575,13.0940027777778,0,0,2688,5376,0,0,0,0,0,0.0,-2.2,7.8,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013643_20170903183959.JPG,2017:09:03,209,2688,5376,0,0,42.7916666666667,13.0940583333333,0,0,2688,5376,0,0,0,0,0,0.0,-1.2,-8.4,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013644_20170903184018.JPG,2017:09:03,210,2688,5376,0,22.5,42.7917722222222,13.0941777777778,0,0,2688,5376,0,0,0,0,0,22.5,1.0,-0.4,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013645_20170903184035.JPG,2017:09:03,211,2688,5376,0,292.5,42.7918277777778,13.0942,0,0,2688,5376,0,0,0,0,0,292.5,4.1,-10.6,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013646_20170903184051.JPG,2017:09:03,212,2688,5376,0,0,42.7918944444444,13.0942416666667,0,0,2688,5376,0,0,0,0,0,0.0,1.7,-1.0,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013647_20170903184113.JPG,2017:09:03,213,2688,5376,0,337.5,42.7920027777778,13.0943861111111,0,0,2688,5376,0,0,0,0,0,337.5,5.6,-10.9,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013652_20170904120055.JPG,2017:09:04,214,2688,5376,0,45,42.7949972222222,13.096675,0,0,2688,5376,0,0,0,0,0,45.0,-0.2,2.7,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013653_20170904120128.JPG,2017:09:04,215,2688,5376,0,67.5,42.7952222222222,13.0964361111111,0,0,2688,5376,0,0,0,0,0,67.5,-3.0,-5.2,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013654_20170904120202.JPG,2017:09:04,216,2688,5376,0,315,42.7952611111111,13.0965722222222,0,0,2688,5376,0,0,0,0,0,315.0,13.4,7.1,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013656_20170904120502.JPG,2017:09:04,217,2688,5376,0,22.5,42.7940611111111,13.0924138888889,0,0,2688,5376,0,0,0,0,0,22.5,8.7,-0.9,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013662_20170904122552.JPG,2017:09:04,218,2688,5376,0,45,42.7932111111111,13.0949916666667,0,0,2688,5376,0,0,0,0,0,45.0,5.3,-4.7,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013663_20170904122644.JPG,2017:09:04,219,2688,5376,0,45,42.7933138888889,13.0950944444444,0,0,2688,5376,0,0,0,0,0,45.0,2.5,-8.2,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013732_20170905112407.JPG,2017:09:05,220,2688,5376,0,135,42.7822611111111,13.1069611111111,0,0,2688,5376,0,0,0,0,0,135.0,3.2,-12.1,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013733_20170905112437.JPG,2017:09:05,221,2688,5376,0,45,42.7825388888889,13.1073027777778,0,0,2688,5376,0,0,0,0,0,45.0,4.5,-9.3,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013737_20170905120235.JPG,2017:09:05,222,2688,5376,0,0.0,42.7940611111111,13.0924138888889,0,0,2688,5376,0,0,0,0,0,0,5.9,-2.1,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013738_20170905120259.JPG,2017:09:05,223,2688,5376,0,0.0,42.7945638888889,13.09165,0,0,2688,5376,0,0,0,0,0,0,6.0,6.7,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013739_20170905120315.JPG,2017:09:05,224,2688,5376,0,67.5,42.7944333333333,13.0917638888889,0,0,2688,5376,0,0,0,0,0,67.5,-1.1,6.9,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013740_20170905120336.JPG,2017:09:05,225,2688,5376,0,45,42.7943555555556,13.0918388888889,0,0,2688,5376,0,0,0,0,0,45.0,5.6,7.8,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013741_20170905120420.JPG,2017:09:05,226,2688,5376,0,67.5,42.7942916666667,13.0918777777778,0,0,2688,5376,0,0,0,0,0,67.5,-3.2,-8.7,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013742_20170905120440.JPG,2017:09:05,227,2688,5376,0,45,42.7941222222222,13.0919111111111,0,0,2688,5376,0,0,0,0,0,45.0,-11.2,9.1,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013743_20170905120508.JPG,2017:09:05,228,2688,5376,0,67.5,42.7942916666667,13.0920416666667,0,0,2688,5376,0,0,0,0,0,67.5,5.1,-1.3,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013744_20170905120608.JPG,2017:09:05,229,2688,5376,0,45,42.7942416666667,13.0919861111111,0,0,2688,5376,0,0,0,0,0,45.0,2.9,4.6,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013745_20170905123142.JPG,2017:09:05,230,2688,5376,0,67.5,42.7940611111111,13.0924138888889,0,0,2688,5376,0,0,0,0,0,67.5,-2.2,6.9,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013746_20170905123209.JPG,2017:09:05,231,2688,5376,0,0.0,42.7940611111111,13.0924138888889,0,0,2688,5376,0,0,0,0,0,0,-3.9,1.4,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013747_20170905123224.JPG,2017:09:05,232,2688,5376,0,67.5,42.7943611111111,13.0913388888889,0,0,2688,5376,0,0,0,0,0,67.5,-3.1,2.1,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013748_20170905123245.JPG,2017:09:05,233,2688,5376,0,67.5,42.7942361111111,13.0911805555556,0,0,2688,5376,0,0,0,0,0,67.5,1.9,1.5,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013749_20170905123315.JPG,2017:09:05,234,2688,5376,0,0.0,42.7941472222222,13.0912361111111,0,0,2688,5376,0,0,0,0,0,0,-9.5,8.3,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013750_20170905123336.JPG,2017:09:05,235,2688,5376,0,67.5,42.7940583333333,13.0912055555556,0,0,2688,5376,0,0,0,0,0,67.5,-0.7,0.7,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013751_20170905123353.JPG,2017:09:05,236,2688,5376,0,0.0,42.7940333333333,13.0911555555556,0,0,2688,5376,0,0,0,0,0,0,-0.5,-0.5,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013754_20170905125108.JPG,2017:09:05,237,2688,5376,0,90,42.7941416666667,13.0914444444444,0,0,2688,5376,0,0,0,0,0,90.0,4.7,4.0,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013755_20170905125125.JPG,2017:09:05,238,2688,5376,0,90,42.7940138888889,13.0916527777778,0,0,2688,5376,0,0,0,0,0,90.0,-0.1,1.3,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013756_20170905125151.JPG,2017:09:05,239,2688,5376,0,67.5,42.7940972222222,13.0917583333333,0,0,2688,5376,0,0,0,0,0,67.5,4.8,10.0,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013757_20170905125209.JPG,2017:09:05,240,2688,5376,0,67.5,42.7940916666667,13.0918416666667,0,0,2688,5376,0,0,0,0,0,67.5,4.9,5.2,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013760_20170905131338.JPG,2017:09:05,241,2688,5376,0,22.5,42.7935722222222,13.0915388888889,0,0,2688,5376,0,0,0,0,0,22.5,7.4,2.0,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013761_20170905131406.JPG,2017:09:05,242,2688,5376,0,112.5,42.7935527777778,13.0914583333333,0,0,2688,5376,0,0,0,0,0,112.5,-2.0,0.0,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013762_20170905131429.JPG,2017:09:05,243,2688,5376,0,90,42.7935194444444,13.0913305555556,0,0,2688,5376,0,0,0,0,0,90.0,-4.4,6.9,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013770_20170905145235.JPG,2017:09:05,244,2688,5376,0,180,42.7931222222222,13.0930777777778,0,0,2688,5376,0,0,0,0,0,180.0,-1.5,8.1,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013771_20170905145252.JPG,2017:09:05,245,2688,5376,0,225,42.7925333333333,13.0929833333333,0,0,2688,5376,0,0,0,0,0,225.0,3.6,2.9,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013772_20170905145311.JPG,2017:09:05,246,2688,5376,0,135,42.7924805555556,13.0931916666667,0,0,2688,5376,0,0,0,0,0,135.0,-20.4,1.5,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013773_20170905145336.JPG,2017:09:05,247,2688,5376,0,202.5,42.7926305555556,13.0934416666667,0,0,2688,5376,0,0,0,0,0,202.5,3.2,5.5,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013774_20170905145403.JPG,2017:09:05,248,2688,5376,0,67.5,42.7926416666667,13.0934861111111,0,0,2688,5376,0,0,0,0,0,67.5,-7.1,7.1,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013777_20170905151052.JPG,2017:09:05,249,2688,5376,0,112.5,42.7927833333333,13.0933027777778,0,0,2688,5376,0,0,0,0,0,112.5,5.4,0.9,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013778_20170905151118.JPG,2017:09:05,250,2688,5376,0,135,42.7929611111111,13.0937388888889,0,0,2688,5376,0,0,0,0,0,135.0,19.5,7.9,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013779_20170905151136.JPG,2017:09:05,251,2688,5376,0,135,42.7929555555556,13.0938111111111,0,0,2688,5376,0,0,0,0,0,135.0,3.9,0.1,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013780_20170905151154.JPG,2017:09:05,252,2688,5376,0,90,42.7930416666667,13.0938888888889,0,0,2688,5376,0,0,0,0,0,90.0,6.9,2.5,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013781_20170905151228.JPG,2017:09:05,253,2688,5376,0,225,42.7931083333333,13.0938861111111,0,0,2688,5376,0,0,0,0,0,225.0,-16.7,5.2,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013782_20170905151247.JPG,2017:09:05,254,2688,5376,0,225,42.7930555555556,13.0937,0,0,2688,5376,0,0,0,0,0,225.0,-3.5,4.2,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0013783_20170905151303.JPG,2017:09:05,255,2688,5376,0,0,42.793125,13.0937583333333,0,0,2688,5376,0,0,0,0,0,0.0,-8.4,10.7,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
